timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601661330923,16,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,16,0,2
1601661330918,16,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,16,35,2
1601661330970,16,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,16,0,0
1601661330988,95,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,2234,319,1,2,http://localhost:8080/service/guestbook,95,0,0
1601661330969,111,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,6346,734,1,2,null,111,37,0
1601661331118,176,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,176,0,173
1601661331295,6,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,6,0,0
1601661330918,309,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,29281,1409,1,2,null,309,75,175
1601661331303,18,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,17,0,0
1601661331302,18,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,17,2,0
1601661331323,8,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1601661331332,19,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,19,0,0
1601661331322,27,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,4384,734,1,2,null,26,3,0
1601661331302,45,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27037,1090,1,2,null,43,8,0
1601661333368,6,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,6,0,0
1601661331355,6,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,6,2014,0
1601661333376,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601661333382,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,975,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601661333375,10,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5087,734,1,2,null,10,3,0
1601661331355,16,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27740,1090,1,2,null,16,2019,0
1601661335403,11,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,11,0,0
1601661333390,11,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,11,2013,0
1601661335415,6,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,6,0,0
1601661335423,62,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,1872,319,1,2,http://localhost:8080/service/guestbook,62,0,0
1601661335415,68,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5984,734,1,2,null,68,3,0
1601661335486,2,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,2,0,0
1601661335489,4,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,4,0,0
1601661333390,85,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,28919,1409,1,2,null,85,2017,0
1601661337507,6,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,6,0,0
1601661335494,6,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,6,2014,0
1601661337514,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601661337520,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,1054,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601661337514,10,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5166,734,1,2,null,10,1,0
1601661335494,16,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27819,1090,1,2,null,16,2017,0
1601661339536,12,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,12,0,0
1601661337528,12,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,12,2010,0
1601661339550,9,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,9,0,0
1601661339560,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,1715,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601661339550,18,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5827,734,1,2,null,18,2,0
1601661337527,30,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,28480,1090,1,2,null,30,2016,0
1601661341589,7,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,6,0,0
1601661339573,7,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,6,2017,0
1601661341597,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601661341603,61,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,2545,319,1,2,http://localhost:8080/service/guestbook,61,0,0
1601661341597,66,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,6657,734,1,2,null,66,2,0
1601661341665,3,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,3,0,1
1601661341668,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601661339573,81,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,29592,1409,1,2,null,80,2019,1
1601661343680,6,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,5,0,0
1601661341674,6,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,5,2007,0
1601661343687,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601661343693,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,992,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601661343687,10,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5104,734,1,2,null,10,1,0
1601661341674,16,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27757,1090,1,2,null,15,2010,0
1601661343701,0,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,2017,0
1601662237419,79,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,73,0,46
1601662237271,79,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,73,154,46
1601662237505,9,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,9,0,0
1601662237516,32,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,932,319,1,2,http://localhost:8080/service/guestbook,31,0,0
1601662237504,41,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,5044,734,1,2,null,40,5,0
1601662237271,120,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27697,1090,1,2,null,113,261,46
1601662257661,22,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,22,0,0
1601662237652,22,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,22,20009,0
1601662257684,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601662257690,7,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,3718,319,1,2,http://localhost:8080/service/guestbook,6,0,0
1601662257684,12,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,7830,734,1,2,null,11,1,0
1601662257728,426,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,426,0,417
1601662258155,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601662237652,465,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,30765,1409,1,2,null,464,20044,417
1601662258161,8,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1601662258161,8,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,7,0,0
1601662258170,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1601662258176,6,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,6,0,0
1601662258169,11,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,4384,734,1,2,null,11,2,0
1601662258161,19,clearGuestbookHistory,200,"Number of samples in transaction : 4, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,27037,1090,1,2,null,18,3,0
1601662278193,21,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,21,0,0
1601662258183,21,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,21,20011,0
1601662278216,5,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,4,0,0
1601662278221,6,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,3599,319,1,2,http://localhost:8080/service/guestbook,6,0,0
1601662278215,11,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,7711,734,1,2,null,10,2,0
1601662278228,4,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,4,0,0
1601662278233,5,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,5,0,0
1601662258183,41,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,30646,1409,1,2,null,40,20014,0
1601662298248,19,openGeneralSite,200,,clearGuestbookHistory 2-1,text,true,,22653,356,1,2,http://localhost:8080/,19,0,2
1601662278238,19,transaction_openGeneralSite,200,"Number of samples in transaction : 1, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,22653,356,1,2,null,19,20011,2
1601662298268,12,openGuestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,12,0,0
1601662298281,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,3364,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601662298268,21,transaction_openGuestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,7476,734,1,2,null,21,2,0
1601662298292,5,JDBC Request (DELETE),200,OK,clearGuestbookHistory 2-1,text,true,,10,0,1,2,null,5,0,0
1601662298298,9,serviceGuestbook,200,,clearGuestbookHistory 2-1,text,true,,272,319,1,2,http://localhost:8080/service/guestbook,9,0,0
1601662278238,54,clearGuestbookHistory,200,"Number of samples in transaction : 7, number of failing samples : 0",clearGuestbookHistory 2-1,,true,,30411,1409,1,2,null,54,20016,2
